fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;latitud;longitud;direccion_geocoded
2025-11-29 18:08:45;Ñuñoa;casa;Casa Familiar Con Gran Espacio Y Ubicación Privile...;12000;CLF;3 dormitorios;2 baños;120 m² útiles;3 dormitorios | 2 baños | 120 m² útiles;Ñuñoa, Plaza Egaña;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Encantadora Y Amplia Casa En Venta En El Corazón D...;12500;CLF;4 dormitorios;3 baños;180 m² útiles;4 dormitorios | 3 baños | 180 m² útiles;Ñuñoa, Metro Ñuñoa;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Casa En Venta Ñuñoa. Solida Cerca Del Calasanz.;13100;CLF;6 dormitorios;3 baños;173 m² útiles;6 dormitorios | 3 baños | 173 m² útiles;Ñuñoa, Parque Juan XXIII;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Venta Casa Familiar Con Gran Terreno, Ñuñoa;14000;CLF;5 dormitorios;2 baños;152 m² útiles;5 dormitorios | 2 baños | 152 m² útiles;Ñuñoa, Plaza Egaña;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Casa Jardín Infantil En Venta En Ñuñoa Totalmente ...;21000;CLF;11 dormitorios;4 baños;307 m² útiles;11 dormitorios | 4 baños | 307 m² útiles;Ñuñoa;-33.4543164;-70.5936358;Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Gran Casa En Venta En Ñuñoa;12000;CLF;5 dormitorios;3 baños;198 m² útiles;5 dormitorios | 3 baños | 198 m² útiles;Ñuñoa, Parque San Eugenio - Metro Ñuble;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Amplia Casa Esquina En Venta. Ñuñoa. ;12900;CLF;4 dormitorios;2 baños;127 m² útiles;4 dormitorios | 2 baños | 127 m² útiles;Ñuñoa, Diego De Almagro;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Casa En Venta Ñuñoa. Estilo Español Impecable.;18525;CLF;5 dormitorios;2 baños;274 m² útiles;5 dormitorios | 2 baños | 274 m² útiles;Ñuñoa;-33.4543164;-70.5936358;Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Venta Casa Remodelada En Villa Frei, Ñuñoa;9386;CLF;4 dormitorios;3 baños;260 m² útiles;4 dormitorios | 3 baños | 260 m² útiles;Ñuñoa, Villa Frei;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Casa En Venta Con Amplio Terreno Y Gran Potencial ...;16700;CLF;4 dormitorios;4 baños;170 m² útiles;4 dormitorios | 4 baños | 170 m² útiles;Chile, Ñuñoa;-33.4543164;-70.5936358;Chile, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Casa Completamente Remodelada En Ñuñoa;13600;CLF;5 dormitorios;2 baños;210 m² útiles;5 dormitorios | 2 baños | 210 m² útiles;Ñuñoa, Estadio Nacional;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Venta De Casa Con Gran Terreno Y Potencial En Plen...;13000;CLF;6 dormitorios;2 baños;200 m² útiles;6 dormitorios | 2 baños | 200 m² útiles;Ñuñoa, Estadio Nacional;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Se Vende Acogedora Casa En Barrio Residencial De Ñ...;9025;CLF;4 dormitorios;2 baños;108 m² útiles;4 dormitorios | 2 baños | 108 m² útiles;Ñuñoa, Amapolas;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Venta De Casa Con Historia Y Gran Potencial En El ...;14500;CLF;5 dormitorios;3 baños;228 m² útiles;5 dormitorios | 3 baños | 228 m² útiles;Ñuñoa, Metro Monseñor Eyzaguirre;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Venta Casa Amplia Para Familias Grandes, Ñuñoa;20900;CLF;6 dormitorios;3 baños;205 m² útiles;6 dormitorios | 3 baños | 205 m² útiles;Ñuñoa, Plaza Egaña;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa; Casa Esquina Con Historia Y Encanto En Ñuñoa;12300;CLF;4 dormitorios;2 baños;164 m² útiles;4 dormitorios | 2 baños | 164 m² útiles;Ñuñoa, Parque Juan XXIII;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:08:45;Ñuñoa;casa;Venta Casa Familiar Con Vida De Barrio, Ñuñoa;9025;CLF;3 dormitorios;3 baños;123 m² útiles;3 dormitorios | 3 baños | 123 m² útiles;Ñuñoa, Amapolas;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Casa Con Gran Terreno, Ñuñoa;17700;CLF;6 dormitorios;2 baños;288 m² útiles;6 dormitorios | 2 baños | 288 m² útiles;Ñuñoa, Metro Monseñor Eyzaguirre;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Espectacular Casa Esquina De 3 Pisos !!;15700;CLF;11 dormitorios;5 baños;187 m² útiles;11 dormitorios | 5 baños | 187 m² útiles;Ñuñoa, Parque Juan XXIII;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Encantadora Casa Estilo Tradicional En El Corazón ...;25750;CLF;7 dormitorios;4 baños;499 m² útiles;7 dormitorios | 4 baños | 499 m² útiles;Ñuñoa, Estadio Nacional;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Casa En Venta En Ñuñoa! Impecable, Lista Para Vivi...;12300;CLF;4 dormitorios;2 baños;125 m² útiles;4 dormitorios | 2 baños | 125 m² útiles;Ñuñoa, Metro Simón Bolivar;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta De Espectacular Casa En Plaza Ñuñoa!;17000;CLF;4 dormitorios;2 baños;196 m² útiles;4 dormitorios | 2 baños | 196 m² útiles;Plaza Ñuñoa, Plaza Ñuñoa, Ñuñoa;-33.4534937;-70.570823;Plaza Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Casa En Ñuñoa! Exquisita Casa De Un Piso En ...;13250;CLF;4 dormitorios;3 baños;160 m² útiles;4 dormitorios | 3 baños | 160 m² útiles;Ñuñoa, Parque Botánico;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Amplia Y Cómoda Casa En Venta, Barrio Patrimonial ...;15500;CLF;6 dormitorios;4 baños;254 m² útiles;6 dormitorios | 4 baños | 254 m² útiles;Ñuñoa, Metro Monseñor Eyzaguirre;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Increíble! Casa Con Un Extenso Patio En El C...;14700;CLF;4 dormitorios;3 baños;167 m² útiles;4 dormitorios | 3 baños | 167 m² útiles;Ñuñoa, Plaza Ñuñoa;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Casa: Cerca Del Metro Y Colegios Como La Sal...;10000;CLF;4 dormitorios;2 baños;114 m² útiles;4 dormitorios | 2 baños | 114 m² útiles;Ñuñoa, Metro Simón Bolivar;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Casa Sólida Con Gran Jardín Y Piscina En Ñuñoa, A ...;23200;CLF;4 dormitorios;3 baños;231 m² útiles;4 dormitorios | 3 baños | 231 m² útiles;Ñuñoa, Diagonal Oriente;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Casa Con Gran Terreno Y Cercanía Al Centro, ...;13600;CLF;4 dormitorios;2 baños;160 m² útiles;4 dormitorios | 2 baños | 160 m² útiles;Ñuñoa, Metro Irarrázaval;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta De Casa Con Jardín Y Amplios Espacios, Ñuñoa;10355;CLF;3 dormitorios;2 baños;175 m² útiles;3 dormitorios | 2 baños | 175 m² útiles;Ñuñoa, Estadio Nacional;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta De Casa Para Remodelar, Ñuñoa;9500;CLF;3 dormitorios;1 baño;85 m² útiles;3 dormitorios | 1 baño | 85 m² útiles;Ñuñoa, Metro Simón Bolivar;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Pedro Torres Moderna Casa En Venta  Ñuñoa;21000;CLF;4 dormitorios;2 baños;253 m² útiles;4 dormitorios | 2 baños | 253 m² útiles;Ñuñoa, Parque Juan XXIII;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa; Venta Terreno Amplio En Ñuñoa ¡ideal Para Tu Próx...;20460;CLF;5 dormitorios;2 baños;142 m² útiles;5 dormitorios | 2 baños | 142 m² útiles;Ñuñoa, Estadio Nacional;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Excelente Casa Comercial Y Estudio Av.italia;22700;CLF;5 dormitorios;3 baños;338 m² útiles;5 dormitorios | 3 baños | 338 m² útiles;Teniente Montt 1945, Santiago, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;-33.449749564835166;-70.61136676043957;Teniente Montt 1945, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Alcalde Jorge Monckeberg // Avda. Rodrigo De Araya;250000000;CLP;3 dormitorios;1 baño;50 m² útiles;3 dormitorios | 1 baño | 50 m² útiles;Alcalde Jorge Monckeberg 1500 - 1800, Ñuñoa, Chile, Villa Los Jardínes - Villa Los Presidentes, Ñuñoa;-33.4714603;-70.5867925;Alcalde Jorge Monckeberg 1500 - 1800, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Casa En Venta En Ñuñoa;54000;CLF;4 dormitorios;3 baños;400 m² útiles;4 dormitorios | 3 baños | 400 m² útiles;Ñuñoa, Metro Ñuñoa;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Amplia Casa Comercial En Venta, Ñuñoa!;7095;CLF;2 dormitorios;1 baño;160 m² útiles;2 dormitorios | 1 baño | 160 m² útiles;Ñuñoa, Plaza Ñuñoa;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Maravillosa Casa Familiar En Ñuñoa ;9550;CLF;4 dormitorios;2 baños;96 m² útiles;4 dormitorios | 2 baños | 96 m² útiles;Ñuñoa, Diagonal Oriente;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Casa En Ñuñoa: Remodelada Y Lista Para Disfr...;11200;CLF;4 dormitorios;1 baño;168 m² útiles;4 dormitorios | 1 baño | 168 m² útiles;Ñuñoa, Parque Juan XXIII;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Townhouse De 3 Pisos En Ñuñoa  Espacios Versátile...;9000;CLF;3 dormitorios;2 baños;98 m² útiles;3 dormitorios | 2 baños | 98 m² útiles;Ñuñoa, Plaza Egaña;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Townhouse De 3 Pisos, Ñuñoa;8550;CLF;3 dormitorios;2 baños;98 m² útiles;3 dormitorios | 2 baños | 98 m² útiles;Ñuñoa, Plaza Egaña;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Casa Remodelada Con Gran Jardín, Ñuñoa;11875;CLF;3 dormitorios;2 baños;299 m² útiles;3 dormitorios | 2 baños | 299 m² útiles;Ñuñoa, Metro Irarrázaval;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa; Casa Familiar En Venta  Excelente Ubicación En Ñ...;17900;CLF;4 dormitorios;3 baños;228 m² útiles;4 dormitorios | 3 baños | 228 m² útiles;Santiago, Metro Ñuñoa, Ñuñoa;-33.4543164;-70.5936358;Santiago, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Oportunidad Para Inversionistas En Ñuñoa: Venta Ca...;12950;CLF;6 dormitorios;2 baños;177 m² útiles;6 dormitorios | 2 baños | 177 m² útiles;Ñuñoa, Estadio Nacional;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Townhouse Con Vista A La Cordillera, Ñuñoa;11500;CLF;3 dormitorios;2 baños;90 m² útiles;3 dormitorios | 2 baños | 90 m² útiles;Ñuñoa, Diego De Almagro;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;En Venta Linda Casa Remodelada, Con Excelentes Ter...;11970;CLF;4 dormitorios;2 baños;114 m² útiles;4 dormitorios | 2 baños | 114 m² útiles;Ñuñoa, Parque Botánico;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;En Venta. Maravillosa Con 485 De Terreno Cerca Del...;13000;CLF;7 dormitorios;4 baños;320 m² útiles;7 dormitorios | 4 baños | 320 m² útiles;Montenegro, Parque Botánico, Ñuñoa;-33.4511267;-70.5863251;Montenegro, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta De Casa Amplia Con Gran Terreno Barrio Suare...;17000;CLF;5 dormitorios;3 baños;201 m² útiles;5 dormitorios | 3 baños | 201 m² útiles;Ñuñoa, Estadio Nacional;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Preciosa Casa Familiar En Venta Con Jardín Y Gran ...;12600;CLF;4 dormitorios;2 baños;190 m² útiles;4 dormitorios | 2 baños | 190 m² útiles;Ñuñoa, Plaza Ñuñoa;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Hermosa Casa Remodelada En Ñuñoa!;8500;CLF;4 dormitorios;4 baños;70 m² útiles;4 dormitorios | 4 baños | 70 m² útiles;Ñuñoa, Villa Frei;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Espectacular Casa De Un Piso En Venta En Ñuñoa!;9215;CLF;5 dormitorios;3 baños;150 m² útiles;5 dormitorios | 3 baños | 150 m² útiles;Ñuñoa, Estadio Nacional;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta De Casa Amplia Y Bien Ubicada En Ñuñoa Con G...;11400;CLF;6 dormitorios;3 baños;250 m² útiles;6 dormitorios | 3 baños | 250 m² útiles;Ñuñoa, Metro Ñuñoa;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Casa Con Amplio Terreno En Barrio Parque Juan Xxiii Ñuñoa;12700;CLF;3 dormitorios;2 baños;165 m² útiles;3 dormitorios | 2 baños | 165 m² útiles;Los Almendros, Parque Juan XXIII, Ñuñoa;-33.445374285931464;-70.5757832511659;Los Almendros, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta: Casa En Ñuñoa. Impecable Al Lado Del Parque...;10900;CLF;3 dormitorios;2 baños;99 m² útiles;3 dormitorios | 2 baños | 99 m² útiles;Ñuñoa, Parque Botánico;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Maravillosa Casa En Venta! 525 M2 En Barrio Gorost...;16900;CLF;5 dormitorios;2 baños;255 m² útiles;5 dormitorios | 2 baños | 255 m² útiles;Ñuñoa, Villa Frei;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Preciosa Casa En Venta En Ñuñoa. Estilo Inglés Rem...;16625;CLF;5 dormitorios;4 baños;175 m² útiles;5 dormitorios | 4 baños | 175 m² útiles;Ñuñoa, Diego De Almagro;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Preciosa Casa Townhouse En Condominio Cerrado;9300;CLF;3 dormitorios;3 baños;100 m² útiles;3 dormitorios | 3 baños | 100 m² útiles;Bremen 300 - 600, Ñuñoa, Plaza Egaña, Ñuñoa;-33.4522197;-70.59432782234066;Bremen 300 - 600, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Amplia Casa  En Ubicación Privilegiada De Ñu...;10400;CLF;4 dormitorios;3 baños;153 m² útiles;4 dormitorios | 3 baños | 153 m² útiles;Ñuñoa, Estadio Nacional;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Casa Renovada En Villa Frei, Ñuñoa;7500;CLF;4 dormitorios;2 baños;142 m² útiles;4 dormitorios | 2 baños | 142 m² útiles;Ñuñoa, Villa Frei;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Casa Con Gran Terreno, Ñuñoa;10260;CLF;5 dormitorios;3 baños;131 m² útiles;5 dormitorios | 3 baños | 131 m² útiles;Ñuñoa, Plaza Egaña;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Linda Casa En Condominio, Venta En Barrio Amapolas...;10440;CLF;4 dormitorios;3 baños;134 m² útiles;4 dormitorios | 3 baños | 134 m² útiles;Santiago, Amapolas, Ñuñoa;-33.4543164;-70.5936358;Santiago, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Casa Con Gran Terreno Y Encanto Clásico En Ñ...;13500;CLF;3 dormitorios;1 baño;191 m² útiles;3 dormitorios | 1 baño | 191 m² útiles;Ñuñoa, Estadio Nacional;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Venta Casa Remodelada En Villa Frei, Ñuñoa;7990;CLF;3 dormitorios;1 baño;64 m² útiles;3 dormitorios | 1 baño | 64 m² útiles;Ñuñoa, Villa Frei;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Townhouse En Condominio De Barrio Muy Residencial De Ñuñoa;8500;CLF;3 dormitorios;3 baños;100 m² útiles;3 dormitorios | 3 baños | 100 m² útiles;Juan Francisco González, Plaza Egaña, Ñuñoa;-33.44855085126692;-70.57969450334814;Juan Francisco González, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Hermosa Casa Tradicional En Sector Residencial De Ñuñoa. ;7900;CLF;3 dormitorios;1 baño;180 m² útiles;3 dormitorios | 1 baño | 180 m² útiles;Avenida Simón Bolívar 2812, Ñuñoa, Chile, Plaza Ñuñoa, Ñuñoa;-33.4461845;-70.5719261;Avenida Simón Bolívar 2812, Ñuñoa, Santiago, Chile
2025-11-29 18:09:27;Ñuñoa;casa;Acogedora Con Gran Potencial. Pza. Gmo. Franke;12500;CLF;6 dormitorios;3 baños;252 m² útiles;6 dormitorios | 3 baños | 252 m² útiles;Atahualpa, Metro Monseñor Eyzaguirre, Ñuñoa;-33.44976490008244;-70.61750983142032;Atahualpa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Venta Casa Con Historia Y Gran Potencial En Ñuñoa;9800;CLF;7 dormitorios;4 baños;176 m² útiles;7 dormitorios | 4 baños | 176 m² útiles;Santiago, Villa Frei, Ñuñoa;-33.4543164;-70.5936358;Santiago, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Amplia Casa Con Gran Terreno Y Opción De Segundo Baño;10300;CLF;3 dormitorios;2 baños;117 m² útiles;3 dormitorios | 2 baños | 117 m² útiles;Ángel Cruchaga Sta. Maria, Parque Juan XXIII, Ñuñoa;-33.45104395;-70.5863740360684;Ángel Cruchaga Sta. Maria, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Excelente Oportunidad, Casa En Venta Ubicada En Ñu...;8550;CLF;3 dormitorios;2 baños;89 m² útiles;3 dormitorios | 2 baños | 89 m² útiles;Ñuñoa, Amapolas;-33.4543164;-70.5936358;Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Casa En Venta En Ñuñoa;15900;CLF;3 dormitorios;3 baños;179 m² útiles;3 dormitorios | 3 baños | 179 m² útiles;García Moreno 1800 - 2100, Ñuñoa, Amapolas, Ñuñoa;-33.4439201181191;-70.58895604004348;García Moreno 1800 - 2100, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Vendo Solida Casa Con Dpto 6d/3b/5e/2b Ñuñoa, Santiago Chile;14000;CLF;6 dormitorios;4 baños;138 m² útiles;6 dormitorios | 4 baños | 138 m² útiles;Heriberto Covarrubias 231, Ñuñoa, Plaza Egaña, Ñuñoa;-33.45117705;-70.57318992718422;Heriberto Covarrubias 231, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Amplia Casa Suárez Mujica / Salvador / Ñuñoa.;17500;CLF;4 dormitorios;4 baños;210 m² útiles;4 dormitorios | 4 baños | 210 m² útiles;Suárez Mujica 1071, Ñuñoa, Santiago, Estadio Nacional, Ñuñoa;-33.45930055714285;-70.62011021428572;Suárez Mujica 1071, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa; Amplia Casa Años 40 En Ñuñoa, Oportunidad Única ;10600;CLF;7 dormitorios;3 baños;272 m² útiles;7 dormitorios | 3 baños | 272 m² útiles;Seminario, 1 - 300, Metro Irarrázaval, Ñuñoa;-33.45136539367617;-70.62740404269906;Seminario, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Casa En Venta En Metro Bilbao Providencia;13100;CLF;3 dormitorios;2 baños;138 m² útiles;3 dormitorios | 2 baños | 138 m² útiles;Av. Eliecer Parada 1500 - 1800, Providencia, Ñuñoa, Amapolas, Ñuñoa;-33.44818863093291;-70.59310581136798;Av. Eliecer Parada 1500 - 1800, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Casa En Venta En La Quilla Con Jardín;9000;CLF;4 dormitorios;2 baños;99 m² útiles;4 dormitorios | 2 baños | 99 m² útiles;La Quilla 600 - 900, Ñuñoa, Chile, Villa Frei, Ñuñoa;-33.458719269491525;-70.6177735559322;La Quilla 600 - 900, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Casa En Venta En Ñuñoa Con Piscina;14500;CLF;4 dormitorios;2 baños;194 m² útiles;4 dormitorios | 2 baños | 194 m² útiles;Gral. Gorostiaga 600 - 900, Ñuñoa, Región Metropolitana, Chile, Parque Botánico, Ñuñoa;-33.4488803;-70.5803673;Gral. Gorostiaga 600 - 900, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;La Giralda/amapolas;11990;CLF;5 dormitorios;4 baños;150 m² útiles;5 dormitorios | 4 baños | 150 m² útiles;La Giralda, Ñuñoa, Amapolas, Ñuñoa;-33.43828320263273;-70.5816810126365;La Giralda, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Casa En Venta En Amapolas, Ñuñoa;300000000;CLP;4 dormitorios;2 baños;136 m² útiles;4 dormitorios | 2 baños | 136 m² útiles;Pje. Arturo Medina 5400 - 5700, Ñuñoa, Amapolas, Ñuñoa;-33.4408516;-70.5753064;Pje. Arturo Medina 5400 - 5700, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Casa En Venta En Ñuñoa Cod. 1460;6800;CLF;4 dormitorios;3 baños;99 m² útiles;4 dormitorios | 3 baños | 99 m² útiles;Exequiel Fernández 1460, Santiago, Ñuñoa, Estadio Nacional, Ñuñoa;-33.46838375;-70.60036464999999;Exequiel Fernández 1460, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Townhouse En Barrio Pucara;7490;CLF;3 dormitorios;2 baños;100 m² útiles;3 dormitorios | 2 baños | 100 m² útiles;Av. Echeñique ,, Metro Simón Bolivar, Ñuñoa;-33.44628025321275;-70.57465799118101;Av. Echeñique, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Excelente Casa En Ñuñoa!!;9550;CLF;4 dormitorios;3 baños;134 m² útiles;4 dormitorios | 3 baños | 134 m² útiles;Montenegro 2100 - 2400, Ñuñoa, Diego De Almagro, Ñuñoa;-33.471166499999995;-70.61381546347351;Montenegro 2100 - 2400, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Casa En Venta Diagonal Oriente, Metro Villa Frei, Ñuñoa;23200;CLF;4 dormitorios;4 baños;231 m² útiles;4 dormitorios | 4 baños | 231 m² útiles;Diagonal Oriente, Ñuñoa;-33.454618083888604;-70.57985010074917;Diagonal Oriente, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Casa En Venta En Ñuñoa;9500;CLF;4 dormitorios;2 baños;80 m² útiles;4 dormitorios | 2 baños | 80 m² útiles;Metro Los Orientales, Villa Frei, Ñuñoa;-33.454353;-70.5798948;Los Orientales, Ñuñoa, Santiago, Chile
2025-11-29 18:09:39;Ñuñoa;casa;Casa En Venta De 5 Dorm. En Ñuñoa;375000000;CLP;5 dormitorios;7 baños;272 m² útiles;5 dormitorios | 7 baños | 272 m² útiles;Ortuzar Con Batlle Y Ordoñez, Villa Frei, Ñuñoa;-33.4544469;-70.58028135;Ortuzar Con Batlle Y Ordoñez, Ñuñoa, Santiago, Chile
